year,county_town,HH_num,incm_sum,incm_mean,county,town,incm_med,incm_1st,incm_3rd,incm_std,incm_cv,key,county107,town107
2011,宜蘭縣頭城鎮,5658,3583188,633,宜蘭縣,頭城鎮,484,301,760,656.38,103.64,宜蘭頭城,宜蘭縣,頭城鎮
2011,屏東縣三地門鄉,682,384711,564,屏東縣,三地門鄉,478,303,728,394.60001,69.949997,屏東三地門,屏東縣,三地門鄉
2011,屏東縣九如鄉,3286,2087276,635,屏東縣,九如鄉,500,311,806,540.06,85.019997,屏東九如,屏東縣,九如鄉
2011,屏東縣佳冬鄉,2777,1755893,632,屏東縣,佳冬鄉,510,317,788,532.82001,84.269997,屏東佳冬,屏東縣,佳冬鄉
2011,屏東縣來義鄉,1067,491965,461,屏東縣,來義鄉,363,215,624,378.44,82.080002,屏東來義,屏東縣,來義鄉
2011,屏東縣內埔鄉,9351,6213146,664,屏東縣,內埔鄉,519,316,863,551.87,83.059998,屏東內埔,屏東縣,內埔鄉
2011,屏東縣南州鄉,1917,1267593,661,屏東縣,南州鄉,520,323,851,525.08002,79.410004,屏東南州,屏東縣,南州鄉
2011,屏東縣屏東市,42530,31998034,752,屏東縣,屏東市,554,323,955,844.90997,112.3,屏東屏東,屏東縣,屏東市
2011,屏東縣崁頂鄉,2402,1541016,642,屏東縣,崁頂鄉,500,300,848,529.53003,82.540001,屏東崁頂,屏東縣,崁頂鄉
2011,屏東縣恆春鎮,4479,3357295,750,屏東縣,恆春鎮,493,297,827,4093.48,546.12,屏東恆春,屏東縣,恆春鎮
2011,屏東縣新園鄉,6054,3974614,657,屏東縣,新園鄉,506,320,812,576.97998,87.879997,屏東新園,屏東縣,新園鄉
2011,屏東縣新埤鄉,1461,875340,599,屏東縣,新埤鄉,491,303,770,481.57999,80.379997,屏東新埤,屏東縣,新埤鄉
2011,屏東縣春日鄉,468,241162,515,屏東縣,春日鄉,429,256,663,388.07999,75.309998,屏東春日,屏東縣,春日鄉
2011,屏東縣東港鎮,7975,5292215,664,屏東縣,東港鎮,494,301,818,661.25,99.650002,屏東東港,屏東縣,東港鎮
2011,屏東縣枋寮鄉,3679,2319500,630,屏東縣,枋寮鄉,499,311,797,538.77002,85.459999,屏東枋寮,屏東縣,枋寮鄉
2011,屏東縣枋山鄉,574,359619,627,屏東縣,枋山鄉,487,315,759,576.03998,91.940002,屏東枋山,屏東縣,枋山鄉
2011,屏東縣林邊鄉,2968,1935981,652,屏東縣,林邊鄉,515,315,833,547.27002,83.900002,屏東林邊,屏東縣,林邊鄉
2011,屏東縣泰武鄉,488,269823,553,屏東縣,泰武鄉,454,262,689,431.79001,78.089996,屏東泰武,屏東縣,泰武鄉
2011,屏東縣滿州鄉,1024,604845,591,屏東縣,滿州鄉,465,303,716,590.08002,99.900002,屏東滿州,屏東縣,滿州鄉
2011,屏東縣潮州鎮,10241,6962613,680,屏東縣,潮州鎮,519,300,892,620.88,91.32,屏東潮州,屏東縣,潮州鎮
2011,屏東縣牡丹鄉,584,355655,609,屏東縣,牡丹鄉,490,301,795,462.94,76.019997,屏東牡丹,屏東縣,牡丹鄉
2011,屏東縣獅子鄉,462,277149,600,屏東縣,獅子鄉,501,298,780,466.20001,77.709999,屏東獅子,屏東縣,獅子鄉
2011,屏東縣琉球鄉,1460,873194,598,屏東縣,琉球鄉,465,292,749,505.09,84.449997,屏東琉球,屏東縣,琉球鄉
2011,屏東縣瑪家鄉,802,475436,593,屏東縣,瑪家鄉,499,311,807,395.53,66.720001,屏東瑪家,屏東縣,瑪家鄉
2011,屏東縣竹田鄉,3099,2075470,670,屏東縣,竹田鄉,523,312,844,616.45001,92.050003,屏東竹田,屏東縣,竹田鄉
2011,屏東縣萬丹鄉,8533,5852927,686,屏東縣,萬丹鄉,521,316,857,630.87,91.980003,屏東萬丹,屏東縣,萬丹鄉
2011,屏東縣萬巒鄉,3071,2010170,655,屏東縣,萬巒鄉,507,303,821,579.25,88.489998,屏東萬巒,屏東縣,萬巒鄉
2011,屏東縣車城鄉,1270,713991,562,屏東縣,車城鄉,464,305,712,409,72.75,屏東車城,屏東縣,車城鄉
2011,屏東縣里港鄉,3783,2436750,644,屏東縣,里港鄉,491,297,817,573.15002,88.980003,屏東里港,屏東縣,里港鄉
2011,屏東縣長治鄉,5217,3655539,701,屏東縣,長治鄉,538,324,920,589.57001,84.139999,屏東長治,屏東縣,長治鄉
2011,屏東縣霧臺鄉,381,259871,682,屏東縣,霧臺鄉,575,340,842,502.75,73.709999,屏東霧臺,屏東縣,霧臺鄉
2011,屏東縣高樹鄉,2853,1811528,635,屏東縣,高樹鄉,482,311,749,647.71002,102.01,屏東高樹,屏東縣,高樹鄉
2011,屏東縣鹽埔鄉,3518,2223492,632,屏東縣,鹽埔鄉,498,309,816,511.01999,80.849998,屏東鹽埔,屏東縣,鹽埔鄉
2011,屏東縣麟洛鄉,2273,1636298,720,屏東縣,麟洛鄉,561,334,931,609.67999,84.690002,屏東麟洛,屏東縣,麟洛鄉
2011,彰化縣二林鎮,9014,5904963,655,彰化縣,二林鎮,506,310,830,563.48999,86.019997,彰化二林,彰化縣,二林鎮
2011,彰化縣二水鄉,3165,2016775,637,彰化縣,二水鄉,508,327,809,558.5,87.650002,彰化二水,彰化縣,二水鄉
2011,彰化縣伸港鄉,8225,4864293,591,彰化縣,伸港鄉,448,272,724,638,107.88,彰化伸港,彰化縣,伸港鄉
2011,彰化縣北斗鎮,6654,4519848,679,彰化縣,北斗鎮,519,302,848,672.54999,99.010002,彰化北斗,彰化縣,北斗鎮
2011,彰化縣和美鎮,23140,15444962,667,彰化縣,和美鎮,486,289,793,1091,163.46001,彰化和美,彰化縣,和美鎮
2011,彰化縣員林市,29166,23286634,798,彰化縣,員林鎮,525,308,879,4440.4102,556.15002,彰化員林,彰化縣,員林市
2011,彰化縣埔心鄉,7338,4445879,606,彰化縣,埔心鄉,470,284,742,564.85999,93.230003,彰化埔心,彰化縣,埔心鄉
2011,彰化縣埔鹽鄉,6943,4165527,600,彰化縣,埔鹽鄉,460,278,742,567.53998,94.599998,彰化埔鹽,彰化縣,埔鹽鄉
2011,彰化縣埤頭鄉,5525,3622266,656,彰化縣,埤頭鄉,503,304,806,682.01001,104.03,彰化埤頭,彰化縣,埤頭鄉
2011,彰化縣大城鄉,2494,1508895,605,彰化縣,大城鄉,477,315,766,488.66,80.769997,彰化大城,彰化縣,大城鄉
2011,彰化縣大村鄉,7772,8211289,1057,彰化縣,大村鄉,477,286,759,19044.84,1802.6,彰化大村,彰化縣,大村鄉
2011,彰化縣彰化市,60953,48034327,788,彰化縣,彰化市,539,307,940,1683.16,213.58,彰化彰化,彰化縣,彰化市
2011,彰化縣永靖鄉,7674,4726902,616,彰化縣,永靖鄉,478,290,756,615.65997,99.949997,彰化永靖,彰化縣,永靖鄉
2011,彰化縣溪州鄉,5176,3252304,628,彰化縣,溪州鄉,471,288,773,653.81,104.05,彰化溪州,彰化縣,溪州鄉
2011,彰化縣溪湖鎮,11112,7222692,650,彰化縣,溪湖鎮,489,290,808,655.89001,100.91,彰化溪湖,彰化縣,溪湖鎮
2011,彰化縣田中鎮,8840,5748952,650,彰化縣,田中鎮,514,311,827,594.22998,91.370003,彰化田中,彰化縣,田中鎮
2011,彰化縣田尾鄉,4917,3138842,638,彰化縣,田尾鄉,482,289,764,830.47998,130.09,彰化田尾,彰化縣,田尾鄉
2011,彰化縣社頭鄉,9052,5608512,620,彰化縣,社頭鄉,485,303,760,567.76001,91.629997,彰化社頭,彰化縣,社頭鄉
2011,彰化縣福興鄉,10365,6692641,646,彰化縣,福興鄉,463,287,747,1044.29,161.73,彰化福興,彰化縣,福興鄉
2011,彰化縣秀水鄉,9088,5969248,657,彰化縣,秀水鄉,489,289,806,662.98999,100.94,彰化秀水,彰化縣,秀水鄉
2011,彰化縣竹塘鄉,2419,1538112,636,彰化縣,竹塘鄉,510,308,810,550.12,86.519997,彰化竹塘,彰化縣,竹塘鄉
2011,彰化縣線西鄉,3968,2369001,597,彰化縣,線西鄉,446,267,724,595.31,99.709999,彰化線西,彰化縣,線西鄉
2011,彰化縣芬園鄉,4856,2855662,588,彰化縣,芬園鄉,468,287,751,489.14999,83.18,彰化芬園,彰化縣,芬園鄉
2011,彰化縣花壇鄉,10846,7213592,665,彰化縣,花壇鄉,480,285,773,974.40997,146.50999,彰化花壇,彰化縣,花壇鄉
2011,彰化縣芳苑鄉,4677,2826130,604,彰化縣,芳苑鄉,475,305,739,578.62,95.760002,彰化芳苑,彰化縣,芳苑鄉
2011,彰化縣鹿港鎮,19964,13814239,692,彰化縣,鹿港鎮,472,277,789,1615.5601,233.48,彰化鹿港,彰化縣,鹿港鎮
2011,新北市三峽區,25270,19339643,765,新北市,三峽區,551,332,937,918.44,120.01,新北三峽,新北市,三峽區
2011,新北市三芝區,5681,3597361,633,新北市,三芝區,476,289,768,665.16998,105.04,新北三芝,新北市,三芝區
2011,新北市三重區,103530,78803466,761,新北市,三重區,536,330,895,2866.3301,376.57001,新北三重,新北市,三重區
2011,新北市中和區,122549,101544194,829,新北市,中和區,591,355,1020,945.10999,114.06,新北中和,新北市,中和區
2011,新北市五股區,20205,15034167,744,新北市,五股區,532,325,859,2108.24,283.32999,新北五股,新北市,五股區
2011,新北市八里區,8838,6524765,738,新北市,八里區,538,328,880,932.03998,126.25,新北八里,新北市,八里區
2011,新北市土城區,63010,46521942,738,新北市,土城區,543,338,897,951.27002,128.84,新北土城,新北市,土城區
2011,新北市坪林區,1254,839269,669,新北市,坪林區,519,313,831,604.84998,90.370003,新北坪林,新北市,坪林區
2011,新北市平溪區,1112,637395,573,新北市,平溪區,435,294,707,500.29001,87.279999,新北平溪,新北市,平溪區
2011,新北市新店區,89663,91187212,1017,新北市,新店區,644,369,1184,2563.3899,252.05,新北新店,新北市,新店區
2011,新北市新莊區,112324,86475181,770,新北市,新莊區,556,341,932,1071.47,139.17,新北新莊,新北市,新莊區
2011,新北市板橋區,153292,129332758,844,新北市,板橋區,578,352,1004,1240.26,147,新北板橋,新北市,板橋區
2011,新北市林口區,24772,25585866,1033,新北市,林口區,701,399,1276,1226.87,118.78,新北林口,新北市,林口區
2011,新北市樹林區,49345,37963961,769,新北市,樹林區,551,335,913,1468.4,190.86,新北樹林,新北市,樹林區
2011,新北市永和區,69100,68259286,988,新北市,永和區,664,374,1218,1445.13,146.28999,新北永和,新北市,永和區
2011,新北市汐止區,59725,53467773,895,新北市,汐止區,611,362,1064,1273.38,142.24001,新北汐止,新北市,汐止區
2011,新北市泰山區,21766,17331204,796,新北市,泰山區,593,358,1000,922.22998,115.82,新北泰山,新北市,泰山區
2011,新北市淡水區,43172,40303827,934,新北市,淡水區,619,355,1089,5170.0298,553.79999,新北淡水,新北市,淡水區
2011,新北市深坑區,6419,5322722,829,新北市,深坑區,582,351,1006,1116.6801,134.67,新北深坑,新北市,深坑區
2011,新北市烏來區,1125,840386,747,新北市,烏來區,560,332,922,1200.26,160.67,新北烏來,新北市,烏來區
2011,新北市瑞芳區,9574,6129392,640,新北市,瑞芳區,491,310,785,696.42999,108.78,新北瑞芳,新北市,瑞芳區
2011,新北市石碇區,1641,1037185,632,新北市,石碇區,479,297,762,959.54999,151.82001,新北石碇,新北市,石碇區
2011,新北市石門區,2829,1863716,659,新北市,石門區,468,286,760,1858.3,282.07999,新北石門,新北市,石門區
2011,新北市萬里區,4499,2826027,628,新北市,萬里區,467,292,747,915.70001,145.78,新北萬里,新北市,萬里區
2011,新北市蘆洲區,50049,38273961,765,新北市,蘆洲區,550,340,905,1438.05,188.05,新北蘆洲,新北市,蘆洲區
2011,新北市貢寮區,2631,1614369,614,新北市,貢寮區,469,292,754,545.06,88.830002,新北貢寮,新北市,貢寮區
2011,新北市金山區,5191,3123996,602,新北市,金山區,452,268,751,620.94,103.18,新北金山,新北市,金山區
2011,新北市雙溪區,2054,1316723,641,新北市,雙溪區,486,300,776,772.44,120.5,新北雙溪,新北市,雙溪區
2011,新北市鶯歌區,22368,15285076,683,新北市,鶯歌區,528,333,837,640.96002,93.800003,新北鶯歌,新北市,鶯歌區
2011,新竹縣五峰鄉,531,317993,599,新竹縣,五峰鄉,494,322,739,450.57001,75.239998,新竹五峰,新竹縣,五峰鄉
2011,新竹市北區,40164,39359076,980,新竹市,北區,646,370,1173,1528.66,155.99001,新竹北,新竹市,北區
2011,新竹縣北埔鄉,2340,1664505,711,新竹縣,北埔鄉,535,330,892,733.76001,103.15,新竹北埔,新竹縣,北埔鄉
2011,新竹縣寶山鄉,3720,5100166,1371,新竹縣,寶山鄉,685,384,1386,2984.45,217.67999,新竹寶山,新竹縣,寶山鄉
2011,新竹縣尖石鄉,958,589595,615,新竹縣,尖石鄉,498,330,786,455.56,74.019997,新竹尖石,新竹縣,尖石鄉
2011,新竹縣峨眉鄉,1258,882522,702,新竹縣,峨眉鄉,553,348,881,606.97998,86.519997,新竹峨眉,新竹縣,峨眉鄉
2011,新竹縣新埔鎮,9265,7416374,800,新竹縣,新埔鎮,579,355,994,1397.83,174.63,新竹新埔,新竹縣,新埔鎮
2011,新竹縣新豐鄉,14021,11160705,796,新竹縣,新豐鄉,610,366,1017,732.34003,92,新竹新豐,新竹縣,新豐鄉
2011,新竹市東區,56399,83899274,1488,新竹市,東區,825,429,1685,10146.28,682.06,新竹東,新竹市,東區
2011,新竹縣橫山鄉,3312,2379919,719,新竹縣,橫山鄉,545,343,914,676.15997,94.099998,新竹橫山,新竹縣,橫山鄉
2011,新竹縣湖口鄉,20204,15544839,769,新竹縣,湖口鄉,592,371,973,711.92999,92.529999,新竹湖口,新竹縣,湖口鄉
2011,新竹縣竹北市,42451,58210413,1371,新竹縣,竹北市,890,458,1717,2211.4299,161.27,新竹竹北,新竹縣,竹北市
2011,新竹縣竹東鎮,25069,23793337,949,新竹縣,竹東鎮,649,382,1166,1116.53,117.64,新竹竹東,新竹縣,竹東鎮
2011,新竹縣芎林鄉,5267,4883801,927,新竹縣,芎林鄉,625,376,1115,1376.41,148.44,新竹芎林,新竹縣,芎林鄉
2011,新竹縣關西鎮,7327,5317728,726,新竹縣,關西鎮,545,348,902,765.82001,105.52,新竹關西,新竹縣,關西鎮
2011,新竹市香山區,20197,18316121,907,新竹市,香山區,608,365,1064,2319.04,255.72,新竹香山,新竹市,香山區
2011,桃園市中壢區,97322,82976490,853,桃園市,中壢市,615,371,1049,1025.95,120.33,桃園中壢,桃園市,中壢區
2011,桃園市八德區,45334,33406384,737,桃園市,八德市,561,355,907,1052.35,142.81,桃園八德,桃園市,八德區
2011,桃園市大園區,20668,14968489,724,桃園市,大園鄉,562,355,904,646.94,89.330002,桃園大園,桃園市,大園區
2011,桃園市大溪區,20319,14854623,731,桃園市,大溪鎮,528,328,873,1085.76,148.52,桃園大溪,桃園市,大溪區
2011,桃園市平鎮區,53863,43225927,803,桃園市,平鎮市,587,361,987,895.33002,111.56,桃園平鎮,桃園市,平鎮區
2011,桃園市復興區,1250,790078,632,桃園市,復興鄉,526,330,813,457.69,72.410004,桃園復興,桃園市,復興區
2011,桃園市新屋區,11501,8066455,701,桃園市,新屋鄉,553,353,882,744.38,106.13,桃園新屋,桃園市,新屋區
2011,桃園市桃園區,111453,108418638,973,桃園市,桃園市,651,380,1154,2148.3601,220.85001,桃園桃園,桃園市,桃園區
2011,桃園市楊梅區,40400,32552762,806,桃園市,楊梅市,600,371,1004,948.67999,117.74,桃園楊梅,桃園市,楊梅區
2011,桃園市蘆竹區,40593,39278814,968,桃園市,蘆竹鄉,685,400,1157,1593.02,164.63,桃園蘆竹,桃園市,蘆竹區
2011,桃園市觀音區,14894,10651546,715,桃園市,觀音鄉,568,372,909,588.84003,82.339996,桃園觀音,桃園市,觀音區
2011,桃園市龍潭區,28315,23425970,827,桃園市,龍潭鄉,593,361,1001,1174.64,141.98,桃園龍潭,桃園市,龍潭區
2011,桃園市龜山區,37321,31012970,831,桃園市,龜山鄉,599,363,994,1071.5699,128.95,桃園龜山,桃園市,龜山區
2011,澎湖縣七美鄉,567,392277,692,澎湖縣,七美鄉,549,298,909,605.02002,87.449997,澎湖七美,澎湖縣,七美鄉
2011,澎湖縣望安鄉,712,486024,683,澎湖縣,望安鄉,537,298,940,584.90002,85.68,澎湖望安,澎湖縣,望安鄉
2011,澎湖縣湖西鄉,2197,1494480,680,澎湖縣,湖西鄉,550,316,904,544.75,80.080002,澎湖湖西,澎湖縣,湖西鄉
2011,澎湖縣白沙鄉,1248,824839,661,澎湖縣,白沙鄉,519,299,894,547.81,82.879997,澎湖白沙,澎湖縣,白沙鄉
2011,澎湖縣西嶼鄉,1089,647779,595,澎湖縣,西嶼鄉,456,271,722,847.46002,142.47,澎湖西嶼,澎湖縣,西嶼鄉
2011,澎湖縣馬公市,11408,9225780,809,澎湖縣,馬公市,623,347,1090,727.19,89.919998,澎湖馬公,澎湖縣,馬公市
2011,臺中市中區,4423,4161572,941,臺中市,中區,540,292,1056,2458.6599,261.31,臺中中,臺中市,中區
2011,臺中市北區,36255,32083061,885,臺中市,北區,576,323,1040,1871.16,211.45,臺中北,臺中市,北區
2011,臺中市北屯區,61296,52537027,857,臺中市,北屯區,588,331,1045,1321.3101,154.16,臺中北屯,臺中市,北屯區
2011,臺中市南區,30885,25832689,836,臺中市,南區,606,339,1055,900.28003,107.64,臺中南,臺中市,南區
2011,臺中市南屯區,41873,43910043,1049,臺中市,南屯區,678,367,1256,2130.95,203.21001,臺中南屯,臺中市,南屯區
2011,臺中市后里區,12018,7655911,637,臺中市,后里區,478,285,797,772.01001,121.19,臺中后里,臺中市,后里區
2011,臺中市和平區,1288,801498,622,臺中市,和平區,481,300,763,574.12,92.260002,臺中和平,臺中市,和平區
2011,臺中市外埔區,6953,4753328,684,臺中市,外埔區,491,302,780,2873.76,420.35999,臺中外埔,臺中市,外埔區
2011,臺中市大安區,4258,2605885,612,臺中市,大安區,475,283,747,548.91998,89.690002,臺中大安,臺中市,大安區
2011,臺中市大甲區,18749,14165984,756,臺中市,大甲區,497,302,823,2157.27,285.51999,臺中大甲,臺中市,大甲區
2011,臺中市大肚區,13699,9100840,664,臺中市,大肚區,513,314,820,644.57001,97.019997,臺中大肚,臺中市,大肚區
2011,臺中市大里區,46172,33009003,715,臺中市,大里區,522,309,879,909.57001,127.23,臺中大里,臺中市,大里區
2011,臺中市大雅區,21499,15172975,706,臺中市,大雅區,514,302,869,763.46997,108.18,臺中大雅,臺中市,大雅區
2011,臺中市太平區,37822,25306086,669,臺中市,太平區,497,300,814,845.66998,126.39,臺中太平,臺中市,太平區
2011,臺中市新社區,3909,2620325,670,臺中市,新社區,496,300,792,1335.75,199.27,臺中新社,臺中市,新社區
2011,臺中市東區,17504,13189937,754,臺中市,東區,526,298,898,1815.29,240.89999,臺中東,臺中市,東區
2011,臺中市東勢區,10061,6496619,646,臺中市,東勢區,483,287,801,632.20001,97.910004,臺中東勢,臺中市,東勢區
2011,臺中市梧棲區,13926,9665064,694,臺中市,梧棲區,521,323,848,988.34003,142.41,臺中梧棲,臺中市,梧棲區
2011,臺中市沙鹿區,19918,14824537,744,臺中市,沙鹿區,531,319,893,1032.54,138.73,臺中沙鹿,臺中市,沙鹿區
2011,臺中市清水區,19904,12984554,652,臺中市,清水區,489,299,801,641.40997,98.32,臺中清水,臺中市,清水區
2011,臺中市潭子區,26034,18506303,711,臺中市,潭子區,527,312,874,795.78003,111.95,臺中潭子,臺中市,潭子區
2011,臺中市烏日區,16394,11844336,722,臺中市,烏日區,530,316,874,1149.77,159.14,臺中烏日,臺中市,烏日區
2011,臺中市石岡區,3244,2095708,646,臺中市,石岡區,486,293,797,699.62,108.3,臺中石岡,臺中市,石岡區
2011,臺中市神岡區,16035,10196833,636,臺中市,神岡區,462,275,763,799.59003,125.74,臺中神岡,臺中市,神岡區
2011,臺中市西區,31841,34342746,1079,臺中市,西區,635,338,1205,2450.8601,227.23,臺中西,臺中市,西區
2011,臺中市西屯區,54934,55963920,1019,臺中市,西屯區,641,349,1176,2097.1201,205.85001,臺中西屯,臺中市,西屯區
2011,臺中市豐原區,42326,31404472,742,臺中市,豐原區,504,288,867,1626.53,219.22,臺中豐原,臺中市,豐原區
2011,臺中市霧峰區,14271,9779491,685,臺中市,霧峰區,500,301,829,869.04999,126.82,臺中霧峰,臺中市,霧峰區
2011,臺中市龍井區,18360,13174359,718,臺中市,龍井區,528,317,860,1410.84,196.62,臺中龍井,臺中市,龍井區
2011,臺北市中山區,75195,107201172,1426,臺北市,中山區,696,372,1350,13138.01,921.54999,臺北中山,臺北市,中山區
2011,臺北市中正區,50465,73613255,1459,臺北市,中正區,787,403,1566,13434.46,920.98999,臺北中正,臺北市,中正區
2011,臺北市信義區,72208,95864395,1328,臺北市,信義區,698,382,1323,12251.35,922.81,臺北信義,臺北市,信義區
2011,臺北市內湖區,87007,107062768,1231,臺北市,內湖區,741,406,1420,2445.9399,198.77,臺北內湖,臺北市,內湖區
2011,臺北市北投區,75328,82861922,1100,臺北市,北投區,654,368,1231,2868.3899,260.76001,臺北北投,臺北市,北投區
2011,臺北市南港區,35825,34377885,960,臺北市,南港區,637,370,1146,1325.89,138.17,臺北南港,臺北市,南港區
2011,臺北市士林區,87906,114635244,1304,臺北市,士林區,666,369,1271,7659.2202,587.33002,臺北士林,臺北市,士林區
2011,臺北市大同區,38318,38534423,1006,臺北市,大同區,608,346,1109,2945.1399,292.85999,臺北大同,臺北市,大同區
2011,臺北市大安區,106998,190198167,1778,臺北市,大安區,851,415,1761,9715.9404,546.58002,臺北大安,臺北市,大安區
2011,臺北市文山區,81129,94261442,1162,臺北市,文山區,735,401,1402,2102.6699,180.97,臺北文山,臺北市,文山區
2011,臺北市松山區,69228,108289244,1564,臺北市,松山區,791,406,1566,30756.141,1966.2,臺北松山,臺北市,松山區
2011,臺北市萬華區,51089,43685161,855,臺北市,萬華區,576,337,1000,1724.74,201.7,臺北萬華,臺北市,萬華區
2011,臺南市七股區,3540,2072597,585,臺南市,七股區,464,296,702,624.67999,106.7,臺南七股,臺南市,七股區
2011,臺南市下營區,4832,3190081,660,臺南市,下營區,523,328,835,577.90002,87.529999,臺南下營,臺南市,下營區
2011,臺南市中西區,20089,21353485,1063,臺南市,中西區,573,320,1056,6119.3198,575.70001,臺南中西,臺南市,中西區
2011,臺南市仁德區,16557,11839403,715,臺南市,仁德區,533,333,879,723.37,101.16,臺南仁德,臺南市,仁德區
2011,臺南市佳里區,13003,8986276,691,臺南市,佳里區,515,318,848,720.41998,104.24,臺南佳里,臺南市,佳里區
2011,臺南市六甲區,4872,3289601,675,臺南市,六甲區,531,335,850,583.5,86.419998,臺南六甲,臺南市,六甲區
2011,臺南市北區,32266,28522997,884,臺南市,北區,579,334,1049,1207.39,136.58,臺南北,臺南市,北區
2011,臺南市北門區,1833,1065607,581,臺南市,北門區,461,300,693,497.07001,85.5,臺南北門,臺南市,北門區
2011,臺南市南區,27873,19976645,717,臺南市,南區,500,306,829,1005.44,140.28999,臺南南,臺南市,南區
2011,臺南市南化區,1235,763137,618,臺南市,南化區,487,335,740,558.15997,90.330002,臺南南化,臺南市,南化區
2011,臺南市善化區,10300,8329751,809,臺南市,善化區,589,362,1010,857.5,106.03,臺南善化,臺南市,善化區
2011,臺南市大內區,1919,1162788,606,臺南市,大內區,490,324,757,472.38,77.959999,臺南大內,臺南市,大內區
2011,臺南市學甲區,5599,3545868,633,臺南市,學甲區,493,308,773,604.46002,95.440002,臺南學甲,臺南市,學甲區
2011,臺南市安南區,36813,24269379,659,臺南市,安南區,499,314,807,617.10999,93.610001,臺南安南,臺南市,安南區
2011,臺南市安定區,6103,4214707,691,臺南市,安定區,515,332,825,1011.74,146.5,臺南安定,臺南市,安定區
2011,臺南市安平區,14525,12747792,878,臺南市,安平區,594,344,1047,1159.5699,132.12,臺南安平,臺南市,安平區
2011,臺南市官田區,4652,3104883,667,臺南市,官田區,525,332,845,533.57001,79.940002,臺南官田,臺南市,官田區
2011,臺南市將軍區,3376,1965896,582,臺南市,將軍區,459,301,707,698.56,119.96,臺南將軍,臺南市,將軍區
2011,臺南市山上區,1649,1117075,677,臺南市,山上區,508,329,827,772.67999,114.06,臺南山上,臺南市,山上區
2011,臺南市左鎮區,731,465842,637,臺南市,左鎮區,461,314,755,909.02002,142.64,臺南左鎮,臺南市,左鎮區
2011,臺南市後壁區,4641,3198962,689,臺南市,後壁區,540,335,879,701.39001,101.76,臺南後壁,臺南市,後壁區
2011,臺南市新化區,9357,6397308,684,臺南市,新化區,516,326,843,627.09003,91.720001,臺南新化,臺南市,新化區
2011,臺南市新市區,8722,6235384,715,臺南市,新市區,540,343,891,657.96002,92.040001,臺南新市,臺南市,新市區
2011,臺南市新營區,19274,15969549,829,臺南市,新營區,604,350,1045,1087.37,131.24001,臺南新營,臺南市,新營區
2011,臺南市東區,48819,49047032,1005,臺南市,東區,648,359,1201,1722.95,171.49001,臺南東,臺南市,東區
2011,臺南市東山區,3393,2120226,625,臺南市,東山區,483,301,773,563.15997,90.120003,臺南東山,臺南市,東山區
2011,臺南市柳營區,4297,2927304,681,臺南市,柳營區,521,320,860,641.65997,94.190002,臺南柳營,臺南市,柳營區
2011,臺南市楠西區,1425,878590,617,臺南市,楠西區,465,298,745,628.64001,101.96,臺南楠西,臺南市,楠西區
2011,臺南市歸仁區,14732,10592559,719,臺南市,歸仁區,531,334,861,1022.93,142.27,臺南歸仁,臺南市,歸仁區
2011,臺南市永康區,51016,40341637,791,臺南市,永康區,563,342,951,1893.46,239.45,臺南永康,臺南市,永康區
2011,臺南市玉井區,2391,1565488,655,臺南市,玉井區,495,318,828,561.28003,85.730003,臺南玉井,臺南市,玉井區
2011,臺南市白河區,4953,3103217,627,臺南市,白河區,486,287,795,577.67999,92.199997,臺南白河,臺南市,白河區
2011,臺南市西港區,4793,2997290,625,臺南市,西港區,488,314,767,545.88,87.290001,臺南西港,臺南市,西港區
2011,臺南市關廟區,7350,4638860,631,臺南市,關廟區,487,319,756,763.06,120.9,臺南關廟,臺南市,關廟區
2011,臺南市鹽水區,5134,3489344,680,臺南市,鹽水區,522,326,851,584.28998,85.970001,臺南鹽水,臺南市,鹽水區
2011,臺南市麻豆區,10538,7414525,704,臺南市,麻豆區,532,328,878,676.13,96.099998,臺南麻豆,臺南市,麻豆區
2011,臺南市龍崎區,685,410811,600,臺南市,龍崎區,465,301,726,510.13,85.059998,臺南龍崎,臺南市,龍崎區
2011,臺東縣卑南鄉,2272,1381017,608,臺東縣,卑南鄉,485,302,754,569.28998,93.660004,臺東卑南,臺東縣,卑南鄉
2011,臺東縣大武鄉,867,507335,585,臺東縣,大武鄉,486,284,754,465.79001,79.599998,臺東大武,臺東縣,大武鄉
2011,臺東縣太麻里鄉,1260,751761,597,臺東縣,太麻里鄉,484,305,731,544.81,91.309998,臺東太麻里,臺東縣,太麻里鄉
2011,臺東縣延平鄉,477,261806,549,臺東縣,延平鄉,477,312,693,383.37,69.849998,臺東延平,臺東縣,延平鄉
2011,臺東縣成功鎮,2378,1340544,564,臺東縣,成功鎮,441,279,712,512.52002,90.919998,臺東成功,臺東縣,成功鎮
2011,臺東縣東河鄉,1156,698028,604,臺東縣,東河鄉,434,272,645,2536.1299,420.01001,臺東東河,臺東縣,東河鄉
2011,臺東縣池上鄉,1296,795777,614,臺東縣,池上鄉,465,283,789,518.41998,84.43,臺東池上,臺東縣,池上鄉
2011,臺東縣海端鄉,574,314994,549,臺東縣,海端鄉,473,309,693,353.35001,64.389999,臺東海端,臺東縣,海端鄉
2011,臺東縣綠島鄉,676,527007,780,臺東縣,綠島鄉,651,382,1033,691.88,88.75,臺東綠島,臺東縣,綠島鄉
2011,臺東縣臺東市,19429,14358254,739,臺東縣,臺東市,558,326,960,681.63,92.230003,臺東臺東,臺東縣,臺東市
